,Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price ,special requests,date of reservation,booking status,reservation year,total_nights,booking density,avg_price_per_night
14922,INN14923,2,0,1,0,Meal Plan 1,0,Room_Type 5,3,Online,0,0,0,195.0,2,2018-10-09,Not_Canceled,2018,1,0.25,195.0
14923,INN14924,1,0,0,3,Meal Plan 1,0,Room_Type 1,91,Online,0,0,0,90.9,1,2018-04-12,Not_Canceled,2018,3,0.033,30.3
14924,INN14925,2,0,0,3,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,102.04,4,2018-10-13,Not_Canceled,2018,3,0.054,34.013
14925,INN14926,2,0,2,4,Meal Plan 1,0,Room_Type 1,150,Online,0,0,0,99.45,2,2018-07-24,Not_Canceled,2018,6,0.04,16.575
14926,INN14927,2,0,2,3,Meal Plan 1,0,Room_Type 1,244,Online,0,0,0,85.85,0,2018-10-30,Canceled,2018,5,0.02,17.17
14927,INN14928,2,0,1,5,Meal Plan 1,0,Room_Type 1,349,Offline,0,0,0,90.0,0,2018-10-04,Canceled,2018,6,0.017,15.0
14928,INN14929,2,0,1,2,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,104.0,0,2018-11-25,Canceled,2018,3,0.103,34.667
14929,INN14930,3,0,2,3,Meal Plan 1,0,Room_Type 4,14,Online,0,0,0,161.0,0,2018-03-31,Not_Canceled,2018,5,0.333,32.2
14930,INN14931,2,0,0,4,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,149.4,3,2018-09-14,Not_Canceled,2018,4,0.053,37.35
14931,INN14932,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,65.0,0,2017-09-30,Not_Canceled,2017,1,0.5,65.0
14932,INN14933,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Offline,0,0,0,130.0,0,2018-06-07,Canceled,2018,3,0.014,43.333
14933,INN14934,2,0,1,0,Meal Plan 1,0,Room_Type 4,90,Online,0,0,0,105.3,1,2018-04-11,Not_Canceled,2018,1,0.011,105.3
14934,INN14935,2,0,1,2,Meal Plan 1,0,Room_Type 4,94,Online,0,0,0,65.45,2,2017-11-23,Not_Canceled,2017,3,0.032,21.817
14935,INN14936,2,2,0,2,Meal Plan 1,0,Room_Type 6,119,Online,0,0,0,177.3,1,2018-07-14,Not_Canceled,2018,2,0.017,88.65
14936,INN14937,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Offline,0,0,0,95.0,0,2018-05-13,Canceled,2018,3,0.011,31.667
14937,INN14938,2,0,1,3,Meal Plan 1,0,Room_Type 2,47,Offline,0,0,0,72.36,1,2017-10-19,Not_Canceled,2017,4,0.083,18.09
14938,INN14939,1,0,1,0,Meal Plan 1,0,Room_Type 1,46,Online,0,0,0,86.4,0,2018-11-20,Canceled,2018,1,0.021,86.4
14939,INN14940,2,0,0,2,Meal Plan 1,0,Room_Type 1,148,Online,0,0,0,93.5,1,2017-09-11,Not_Canceled,2017,2,0.013,46.75
14940,INN14941,2,0,2,3,Not Selected,0,Room_Type 1,92,Online,0,0,0,107.1,1,2018-08-20,Canceled,2018,5,0.054,21.42
14941,INN14942,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,2017-09-18,Not_Canceled,2017,2,0.027,54.5
14942,INN14943,3,0,0,3,Meal Plan 1,0,Room_Type 4,88,Online,0,0,0,100.72,2,2018-04-06,Not_Canceled,2018,3,0.034,33.573
14943,INN14944,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,95.0,0,2018-04-24,Canceled,2018,2,0.014,47.5
14944,INN14945,2,0,1,1,Meal Plan 1,0,Room_Type 4,72,Online,0,0,0,118.8,1,2018-04-23,Not_Canceled,2018,2,0.027,59.4
14945,INN14946,2,1,2,1,Meal Plan 1,0,Room_Type 2,11,Online,0,0,0,92.58,1,2017-12-26,Not_Canceled,2017,3,0.25,30.86
14946,INN14947,2,0,1,3,Meal Plan 1,0,Room_Type 4,45,Online,0,0,0,143.65,0,2018-03-28,Canceled,2018,4,0.087,35.912
14947,INN14948,1,0,0,2,Not Selected,0,Room_Type 1,2,Online,0,0,0,133.0,2,2018-08-19,Not_Canceled,2018,2,0.667,66.5
14948,INN14949,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,Offline,0,0,0,80.0,0,2018-05-19,Canceled,2018,4,0.012,20.0
14949,INN14950,3,0,1,4,Meal Plan 1,0,Room_Type 4,106,Online,0,0,0,141.3,1,2018-07-18,Not_Canceled,2018,5,0.047,28.26
14950,INN14951,2,0,1,0,Not Selected,0,Room_Type 1,5,Offline,0,0,0,75.0,0,2018-08-29,Not_Canceled,2018,1,0.167,75.0
14951,INN14952,2,0,0,4,Not Selected,0,Room_Type 1,134,Online,0,0,0,89.25,1,2018-07-13,Not_Canceled,2018,4,0.03,22.312
14952,INN14953,2,0,0,2,Not Selected,0,Room_Type 1,14,Online,0,0,0,100.0,2,2018-11-03,Not_Canceled,2018,2,0.133,50.0
14953,INN14954,2,0,0,4,Meal Plan 1,0,Room_Type 1,175,Online,0,0,0,112.63,0,2018-08-31,Canceled,2018,4,0.023,28.158
14954,INN14955,2,0,1,4,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,107.95,1,2018-07-06,Not_Canceled,2018,5,0.035,21.59
14955,INN14956,2,0,1,1,Meal Plan 1,0,Room_Type 1,43,Online,0,0,0,81.9,1,2018-03-14,Canceled,2018,2,0.045,40.95
14956,INN14957,1,0,0,1,Meal Plan 1,0,Room_Type 6,0,Complementary,1,3,11,0.0,1,2018-02-10,Not_Canceled,2018,1,1.0,0.0
14957,INN14958,1,0,1,0,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,95.0,0,2018-04-11,Canceled,2018,1,0.1,95.0
14958,INN14959,2,0,2,3,Not Selected,0,Room_Type 1,16,Online,0,0,0,106.0,4,2018-10-29,Not_Canceled,2018,5,0.294,21.2
14959,INN14960,2,0,2,3,Meal Plan 1,0,Room_Type 1,359,Offline,0,0,0,78.0,1,2018-10-14,Not_Canceled,2018,5,0.014,15.6
14960,INN14961,2,0,2,0,Not Selected,0,Room_Type 1,27,Online,0,0,0,89.1,1,2018-09-25,Canceled,2018,2,0.071,44.55
14961,INN14962,2,0,2,2,Not Selected,0,Room_Type 1,42,Online,0,0,0,86.98,0,2018-03-20,Canceled,2018,4,0.093,21.745
14962,INN14963,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,2017-09-18,Not_Canceled,2017,2,0.027,54.5
14963,INN14964,1,0,1,1,Meal Plan 2,0,Room_Type 1,301,Offline,0,0,0,90.0,0,2018-07-30,Not_Canceled,2018,2,0.007,45.0
14964,INN14965,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,Offline,0,0,0,87.0,0,2017-07-17,Not_Canceled,2017,2,0.007,43.5
14965,INN14966,2,0,1,2,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,87.3,0,2018-03-07,Canceled,2018,3,0.06,29.1
14966,INN14967,3,0,2,4,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,122.5,3,2017-09-04,Not_Canceled,2017,6,0.261,20.417
14967,INN14968,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,90.0,0,2017-10-19,Not_Canceled,2017,1,0.2,90.0
14968,INN14969,2,1,2,3,Meal Plan 1,0,Room_Type 1,75,Online,0,0,0,135.15,0,2018-04-29,Canceled,2018,5,0.066,27.03
14969,INN14970,2,0,2,0,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,155.0,2,2018-11-06,Not_Canceled,2018,2,0.105,77.5
14970,INN14971,2,0,0,4,Meal Plan 1,0,Room_Type 4,117,Online,0,0,0,99.45,0,2018-04-20,Canceled,2018,4,0.034,24.862
14971,INN14972,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,Offline,0,0,0,120.0,0,2018-06-08,Not_Canceled,2018,1,0.037,120.0
14972,INN14973,2,0,0,3,Meal Plan 1,0,Room_Type 1,58,Offline,0,0,0,75.0,0,2018-11-10,Not_Canceled,2018,3,0.051,25.0
14973,INN14974,1,0,0,1,Meal Plan 1,0,Room_Type 1,98,Corporate,1,3,16,65.0,0,2018-09-21,Not_Canceled,2018,1,0.01,65.0
14974,INN14975,2,0,2,2,Meal Plan 1,0,Room_Type 1,24,Offline,0,0,0,85.0,1,2018-10-16,Not_Canceled,2018,4,0.16,21.25
14975,INN14976,2,0,1,1,Meal Plan 1,0,Room_Type 1,27,Online,0,0,0,111.2,0,2018-09-26,Canceled,2018,2,0.071,55.6
14976,INN14977,2,0,0,1,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,93.0,1,2018-02-06,Not_Canceled,2018,1,0.091,93.0
14977,INN14978,1,0,1,3,Meal Plan 2,0,Room_Type 4,28,Online,0,0,0,205.0,1,2018-10-06,Not_Canceled,2018,4,0.138,51.25
14978,INN14979,2,0,0,2,Not Selected,0,Room_Type 1,1,Online,0,0,0,149.0,1,2018-10-28,Not_Canceled,2018,2,1.0,74.5
14979,INN14980,2,0,2,3,Meal Plan 1,0,Room_Type 1,6,Online,0,0,0,102.41,1,2018-10-30,Not_Canceled,2018,5,0.714,20.482
14980,INN14981,2,0,0,3,Meal Plan 1,0,Room_Type 4,146,Online,0,0,0,121.55,1,2018-05-19,Not_Canceled,2018,3,0.02,40.517
14981,INN14982,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,Online,0,0,0,1.0,0,2018-02-28,Not_Canceled,2018,3,0.026,0.333
14982,INN14983,2,0,1,3,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,103.05,0,2018-08-22,Canceled,2018,4,0.028,25.762
14983,INN14984,2,2,0,2,Meal Plan 1,0,Room_Type 6,20,Online,0,0,0,240.0,0,2018-08-03,Canceled,2018,2,0.095,120.0
14985,INN14986,2,0,2,4,Meal Plan 1,0,Room_Type 1,165,Offline,0,0,0,72.25,2,2018-07-31,Canceled,2018,6,0.036,12.042
14986,INN14987,2,0,2,1,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,140.0,1,2018-10-29,Canceled,2018,3,0.158,46.667
14987,INN14988,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,Offline,0,0,0,95.0,0,2018-04-24,Canceled,2018,2,0.014,47.5
14988,INN14989,2,2,1,1,Meal Plan 1,0,Room_Type 6,10,Online,0,0,0,207.9,1,2018-08-08,Not_Canceled,2018,2,0.182,103.95
14989,INN14990,2,0,1,3,Not Selected,0,Room_Type 1,88,Online,0,0,0,108.0,0,2018-10-10,Canceled,2018,4,0.045,27.0
14990,INN14991,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,Offline,0,0,0,52.0,0,2018-12-09,Not_Canceled,2018,2,0.006,26.0
14991,INN14992,2,1,0,4,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,123.75,2,2018-08-03,Not_Canceled,2018,4,0.034,30.938
14992,INN14993,2,0,0,2,Meal Plan 2,0,Room_Type 1,256,Offline,0,0,0,115.0,1,2018-06-15,Canceled,2018,2,0.008,57.5
14993,INN14994,2,0,0,3,Meal Plan 1,0,Room_Type 1,104,Offline,0,0,0,75.0,0,2017-12-03,Not_Canceled,2017,3,0.029,25.0
14994,INN14995,2,0,2,5,Not Selected,0,Room_Type 1,87,Online,0,0,0,93.55,0,2018-06-08,Canceled,2018,7,0.08,13.364
14995,INN14996,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,105.0,1,2018-12-20,Not_Canceled,2018,1,0.167,105.0
14996,INN14997,2,0,0,4,Meal Plan 1,0,Room_Type 1,27,Online,0,0,0,68.07,1,2018-11-23,Not_Canceled,2018,4,0.143,17.018
14997,INN14998,2,0,0,4,Not Selected,0,Room_Type 1,14,Online,0,0,0,77.78,1,2018-12-07,Not_Canceled,2018,4,0.267,19.445
14998,INN14999,2,0,1,4,Meal Plan 1,0,Room_Type 4,26,Online,0,0,0,106.93,1,2017-10-05,Not_Canceled,2017,5,0.185,21.386
14999,INN15000,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,91.0,1,2018-02-12,Canceled,2018,2,0.333,45.5
15000,INN15001,1,0,2,1,Not Selected,1,Room_Type 1,1,Offline,0,0,0,66.0,1,2017-12-06,Not_Canceled,2017,3,1.5,22.0
15001,INN15002,2,0,2,2,Meal Plan 1,1,Room_Type 1,31,Corporate,1,0,2,77.0,0,2018-11-13,Not_Canceled,2018,4,0.125,19.25
15002,INN15003,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,Offline,0,0,0,87.0,0,2017-07-17,Not_Canceled,2017,2,0.007,43.5
15003,INN15004,2,0,2,1,Meal Plan 2,0,Room_Type 1,117,Offline,0,0,0,94.5,0,2017-08-01,Not_Canceled,2017,3,0.025,31.5
15004,INN15005,2,0,0,1,Meal Plan 1,1,Room_Type 1,24,Online,0,0,0,145.0,2,2017-10-24,Not_Canceled,2017,1,0.04,145.0
15005,INN15006,2,0,1,2,Meal Plan 1,0,Room_Type 4,141,Online,0,0,0,114.3,1,2018-05-23,Canceled,2018,3,0.021,38.1
15006,INN15007,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,Online,0,0,0,0.0,0,2017-12-10,Not_Canceled,2017,2,0.286,0.0
15007,INN15008,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,Offline,0,0,0,115.0,1,2018-06-06,Canceled,2018,2,0.008,57.5
15008,INN15009,2,1,1,0,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,175.0,1,2018-09-11,Not_Canceled,2018,1,0.333,175.0
15009,INN15010,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,Offline,0,0,0,71.0,0,2017-12-30,Not_Canceled,2017,4,0.08,17.75
15010,INN15011,2,1,1,4,Meal Plan 1,0,Room_Type 1,105,Online,0,0,0,123.25,0,2018-07-04,Canceled,2018,5,0.047,24.65
15011,INN15012,2,0,0,3,Meal Plan 1,0,Room_Type 4,82,Offline,0,0,0,90.95,0,2018-04-26,Not_Canceled,2018,3,0.036,30.317
15012,INN15013,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,Offline,0,0,0,76.67,0,2017-10-10,Not_Canceled,2017,3,0.011,25.557
15013,INN15014,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,Offline,0,0,0,108.0,0,2017-10-16,Canceled,2017,1,0.01,108.0
15014,INN15015,2,0,1,2,Meal Plan 1,0,Room_Type 4,49,Offline,0,0,0,60.0,0,2017-11-16,Not_Canceled,2017,3,0.06,20.0
15015,INN15016,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,Corporate,0,0,0,100.0,0,2018-05-31,Canceled,2018,3,0.026,33.333
15016,INN15017,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,Offline,0,0,0,95.0,0,2018-09-22,Canceled,2018,3,0.011,31.667
15017,INN15018,2,0,2,2,Not Selected,0,Room_Type 1,47,Online,0,0,0,70.12,1,2018-06-19,Not_Canceled,2018,4,0.083,17.53
15018,INN15019,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,0,0,0,104.0,0,2018-04-06,Not_Canceled,2018,1,0.018,104.0
15019,INN15020,2,0,0,4,Not Selected,0,Room_Type 1,18,Online,0,0,0,79.0,0,2018-03-15,Not_Canceled,2018,4,0.211,19.75
15020,INN15021,2,0,0,2,Not Selected,0,Room_Type 1,180,Online,0,0,0,85.5,0,2018-08-25,Canceled,2018,2,0.011,42.75
15021,INN15022,1,0,0,3,Meal Plan 1,0,Room_Type 1,204,Offline,0,0,0,90.0,0,2018-05-05,Canceled,2018,3,0.015,30.0
15022,INN15023,2,0,1,1,Not Selected,0,Room_Type 1,64,Online,0,0,0,79.2,2,2018-11-19,Not_Canceled,2018,2,0.031,39.6
15023,INN15024,2,0,2,0,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,67.66,0,2018-01-03,Not_Canceled,2018,2,0.667,33.83
15024,INN15025,1,0,1,1,Meal Plan 1,0,Room_Type 1,107,Online,0,0,0,130.5,0,2018-09-19,Canceled,2018,2,0.019,65.25
15025,INN15026,2,0,2,2,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,100.3,1,2018-06-19,Canceled,2018,4,0.024,25.075
15026,INN15027,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,Offline,0,0,0,75.0,0,2018-02-17,Not_Canceled,2018,3,0.067,25.0
15027,INN15028,2,0,2,0,Not Selected,0,Room_Type 1,16,Online,0,0,0,89.0,1,2018-09-11,Not_Canceled,2018,2,0.118,44.5
15028,INN15029,2,0,0,2,Meal Plan 1,0,Room_Type 2,169,Online,0,0,0,97.54,2,2018-08-18,Not_Canceled,2018,2,0.012,48.77
15029,INN15030,1,0,0,2,Meal Plan 1,0,Room_Type 1,36,Offline,0,0,0,71.0,0,2018-01-19,Not_Canceled,2018,2,0.054,35.5
15030,INN15031,2,0,2,3,Not Selected,0,Room_Type 1,341,Online,0,0,0,71.91,2,2018-12-29,Canceled,2018,5,0.015,14.382
15031,INN15032,1,0,0,3,Meal Plan 1,0,Room_Type 1,4,Corporate,1,0,3,65.0,0,2017-11-17,Not_Canceled,2017,3,0.6,21.667
15032,INN15033,2,1,2,1,Meal Plan 1,0,Room_Type 1,159,Online,0,0,0,130.5,1,2018-08-07,Canceled,2018,3,0.019,43.5
15033,INN15034,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,97.0,0,2018-02-24,Not_Canceled,2018,1,1.0,97.0
15034,INN15035,1,0,0,1,Meal Plan 1,0,Room_Type 4,10,Aviation,0,0,0,110.0,0,2018-09-30,Canceled,2018,1,0.091,110.0
15035,INN15036,2,0,1,0,Not Selected,0,Room_Type 1,49,Online,0,0,0,93.15,0,2018-07-11,Canceled,2018,1,0.02,93.15
15036,INN15037,2,0,0,1,Not Selected,0,Room_Type 1,84,Online,0,0,0,79.2,1,2018-11-26,Canceled,2018,1,0.012,79.2
15037,INN15038,2,0,0,4,Not Selected,0,Room_Type 1,213,Online,0,0,0,79.48,1,2018-12-27,Canceled,2018,4,0.019,19.87
15038,INN15039,2,0,0,2,Meal Plan 1,0,Room_Type 4,163,Online,0,0,0,118.8,1,2018-07-22,Canceled,2018,2,0.012,59.4
15039,INN15040,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,2018-10-13,Not_Canceled,2018,3,0.079,31.667
15040,INN15041,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,Offline,0,0,0,70.0,0,2017-10-16,Canceled,2017,1,0.006,70.0
15041,INN15042,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,95.0,3,2018-03-31,Not_Canceled,2018,1,0.5,95.0
15042,INN15043,1,0,1,2,Meal Plan 1,0,Room_Type 5,297,Corporate,0,0,0,106.0,0,2018-12-19,Not_Canceled,2018,3,0.01,35.333
15043,INN15044,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,Offline,0,0,0,95.0,0,2018-09-26,Canceled,2018,4,0.016,23.75
15044,INN15045,2,0,2,0,Meal Plan 1,0,Room_Type 1,20,Offline,0,0,0,85.5,1,2018-09-25,Not_Canceled,2018,2,0.095,42.75
15045,INN15046,2,0,2,4,Meal Plan 1,1,Room_Type 4,45,Online,0,0,0,135.9,1,2018-06-17,Not_Canceled,2018,6,0.13,22.65
15046,INN15047,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,65.0,0,2017-09-22,Not_Canceled,2017,1,0.167,65.0
15047,INN15048,2,0,0,4,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,96.3,2,2017-10-20,Not_Canceled,2017,4,0.111,24.075
15048,INN15049,2,0,0,3,Meal Plan 1,0,Room_Type 1,222,Online,0,0,0,96.3,1,2018-08-31,Canceled,2018,3,0.013,32.1
15049,INN15050,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,118.0,0,2017-12-31,Not_Canceled,2017,3,0.068,39.333
15050,INN15051,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,Corporate,0,0,0,65.0,0,2018-04-10,Not_Canceled,2018,3,0.6,21.667
15051,INN15052,2,0,2,3,Not Selected,0,Room_Type 1,48,Online,0,0,0,63.22,1,2018-04-01,Not_Canceled,2018,5,0.102,12.644
15052,INN15053,2,0,2,3,Meal Plan 2,0,Room_Type 4,49,Online,0,0,0,129.2,1,2018-11-24,Not_Canceled,2018,5,0.1,25.84
15053,INN15054,2,0,1,5,Meal Plan 1,0,Room_Type 2,75,Offline,0,0,0,67.83,0,2017-10-20,Not_Canceled,2017,6,0.079,11.305
15054,INN15055,2,1,0,3,Meal Plan 1,0,Room_Type 1,159,Online,0,0,0,119.85,1,2018-05-26,Canceled,2018,3,0.019,39.95
15055,INN15056,1,0,0,2,Meal Plan 1,0,Room_Type 1,8,Corporate,1,2,7,65.0,0,2017-10-23,Not_Canceled,2017,2,0.222,32.5
15056,INN15057,2,0,1,3,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,88.4,2,2018-12-01,Not_Canceled,2018,4,0.075,22.1
15057,INN15058,2,0,2,5,Meal Plan 1,0,Room_Type 1,165,Online,0,0,0,99.45,0,2018-08-08,Canceled,2018,7,0.042,14.207
15058,INN15059,3,0,2,1,Meal Plan 1,1,Room_Type 1,2,Offline,0,0,0,100.47,1,2018-03-27,Not_Canceled,2018,3,1.0,33.49
15059,INN15060,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,130.0,1,2018-11-05,Canceled,2018,1,0.083,130.0
15060,INN15061,2,0,0,1,Meal Plan 1,0,Room_Type 2,193,Online,0,0,0,86.5,0,2018-07-15,Canceled,2018,1,0.005,86.5
15061,INN15062,2,0,2,5,Meal Plan 1,0,Room_Type 2,69,Online,0,0,0,92.43,0,2017-12-29,Not_Canceled,2017,7,0.1,13.204
15062,INN15063,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,111.0,1,2018-07-20,Not_Canceled,2018,1,0.167,111.0
15063,INN15064,2,0,0,1,Not Selected,0,Room_Type 1,13,Online,0,0,0,119.0,0,2018-09-07,Canceled,2018,1,0.071,119.0
15064,INN15065,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,Offline,0,0,0,101.0,0,2018-01-02,Not_Canceled,2018,3,0.02,33.667
15066,INN15067,2,0,1,0,Not Selected,0,Room_Type 1,34,Online,0,0,0,75.54,1,2018-05-22,Not_Canceled,2018,1,0.029,75.54
15067,INN15068,1,0,1,1,Meal Plan 1,0,Room_Type 1,42,Corporate,0,0,0,89.0,0,2018-06-13,Not_Canceled,2018,2,0.047,44.5
15068,INN15069,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,95.0,1,2017-10-14,Not_Canceled,2017,1,0.5,95.0
15069,INN15070,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,Offline,0,0,0,115.0,0,2018-07-21,Canceled,2018,2,0.007,57.5
15070,INN15071,2,0,1,3,Meal Plan 1,0,Room_Type 1,290,Online,0,0,0,73.95,0,2018-12-01,Canceled,2018,4,0.014,18.488
15071,INN15072,2,0,1,0,Meal Plan 1,0,Room_Type 1,96,Offline,0,0,0,63.75,0,2017-07-13,Not_Canceled,2017,1,0.01,63.75
15072,INN15073,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,2017-09-18,Not_Canceled,2017,2,0.027,54.5
15073,INN15074,2,0,1,2,Not Selected,0,Room_Type 1,54,Online,0,0,0,64.37,1,2018-11-11,Not_Canceled,2018,3,0.055,21.457
15074,INN15075,2,0,2,2,Not Selected,0,Room_Type 1,5,Online,0,0,0,63.0,0,2017-12-26,Not_Canceled,2017,4,0.667,15.75
15075,INN15076,2,0,0,2,Meal Plan 1,0,Room_Type 2,133,Online,0,0,0,110.7,1,2018-10-21,Not_Canceled,2018,2,0.015,55.35
15076,INN15077,1,0,0,2,Meal Plan 2,0,Room_Type 1,292,Offline,0,0,0,90.0,0,2018-07-21,Not_Canceled,2018,2,0.007,45.0
15077,INN15078,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,133.0,2,2018-06-28,Not_Canceled,2018,1,0.5,133.0
15078,INN15079,2,0,2,3,Meal Plan 1,0,Room_Type 4,34,Online,0,0,0,97.4,1,2018-03-03,Not_Canceled,2018,5,0.143,19.48
15079,INN15080,3,0,1,0,Meal Plan 1,1,Room_Type 4,45,Online,0,0,0,185.4,2,2018-10-17,Not_Canceled,2018,1,0.022,185.4
15080,INN15081,2,0,0,3,Meal Plan 1,0,Room_Type 4,52,Offline,0,0,0,60.0,1,2017-11-19,Not_Canceled,2017,3,0.057,20.0
15081,INN15082,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Complementary,0,0,0,0.0,1,2018-01-16,Not_Canceled,2018,1,0.333,0.0
15082,INN15083,2,0,1,2,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,105.0,2,2017-09-04,Not_Canceled,2017,3,0.13,35.0
15083,INN15084,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,Online,0,0,0,152.0,2,2018-10-05,Not_Canceled,2018,2,0.067,76.0
15084,INN15085,2,0,1,2,Meal Plan 1,0,Room_Type 1,159,Offline,0,0,0,144.0,0,2018-09-19,Canceled,2018,3,0.019,48.0
15085,INN15086,1,0,1,2,Meal Plan 2,0,Room_Type 1,418,Offline,0,0,0,86.0,0,2018-09-26,Canceled,2018,3,0.007,28.667
15086,INN15087,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,Offline,0,0,0,100.0,0,2018-05-20,Canceled,2018,2,0.009,50.0
15087,INN15088,1,0,0,5,Not Selected,0,Room_Type 1,7,Online,0,0,0,140.0,2,2018-10-04,Canceled,2018,5,0.625,28.0
15088,INN15089,2,0,2,2,Not Selected,0,Room_Type 1,33,Online,0,0,0,109.0,1,2018-10-28,Canceled,2018,4,0.118,27.25
15089,INN15090,2,0,1,1,Meal Plan 2,0,Room_Type 1,16,Offline,0,0,0,104.0,0,2017-08-15,Not_Canceled,2017,2,0.118,52.0
15090,INN15091,2,0,1,3,Meal Plan 1,0,Room_Type 1,109,Offline,0,0,0,75.0,0,2018-05-23,Not_Canceled,2018,4,0.036,18.75
15091,INN15092,2,0,0,1,Meal Plan 2,0,Room_Type 1,41,Offline,0,0,0,110.0,0,2017-09-04,Not_Canceled,2017,1,0.024,110.0
15092,INN15093,2,0,1,0,Not Selected,0,Room_Type 1,37,Online,0,0,0,89.1,1,2018-06-27,Not_Canceled,2018,1,0.026,89.1
15093,INN15094,2,0,2,1,Meal Plan 1,0,Room_Type 1,205,Offline,0,0,0,90.0,0,2018-05-29,Canceled,2018,3,0.015,30.0
15094,INN15095,2,0,0,4,Meal Plan 1,0,Room_Type 1,256,Online,0,0,0,90.95,0,2018-08-31,Canceled,2018,4,0.016,22.738
15095,INN15096,1,0,0,3,Meal Plan 1,0,Room_Type 4,11,Corporate,0,0,0,90.0,0,2018-06-14,Not_Canceled,2018,3,0.25,30.0
15096,INN15097,2,1,2,0,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,129.0,0,2018-06-12,Not_Canceled,2018,2,0.105,64.5
15097,INN15098,2,0,2,3,Meal Plan 1,0,Room_Type 4,68,Online,0,0,0,99.45,1,2018-03-20,Not_Canceled,2018,5,0.072,19.89
15098,INN15099,2,0,2,0,Not Selected,0,Room_Type 1,51,Online,0,0,0,108.0,3,2018-10-09,Not_Canceled,2018,2,0.038,54.0
15099,INN15100,2,1,0,1,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,143.1,1,2018-03-25,Canceled,2018,1,0.026,143.1
